1 11 0.0010 0.0004 100.0 518.67 642.31 1589.21 1404.40 14.62 21.61 554.36 2388.13 9048.84 1.30 47.53 522.76 2388.09 8131.36 8.4185 0.03 392 2388 100.00 38.86 23.4421
1 12 -0.0003 -0.0002 100.0 518.67 641.72 1588.15 1402.11 14.62 21.61 554.01 2388.07 9057.23 1.30 47.38 522.03 2388.04 8130.46 8.4012 0.03 390 2388 100.00 38.72 23.4127
1 13 0.0018 0.0001 100.0 518.67 642.48 1587.56 1401.78 14.62 21.61 554.47 2388.10 9044.15 1.30 47.29 522.51 2388.07 8118.14 8.3942 0.03 391 2388 100.00 38.50 23.3896
1 14 -0.0027 -0.0003 100.0 518.67 643.10 1590.50 1403.90 14.62 21.61 553.74 2388.06 9048.92 1.30 47.44 521.93 2388.03 8111.23 8.4240 0.03 389 2388 100.00 38.40 23.4058
1 15 0.0005 0.0000 100.0 518.67 642.19 1589.77 1402.56 14.62 21.61 554.22 2388.12 9050.61 1.30 47.36 522.64 2388.10 8124.76 8.4161 0.03 391 2388 100.00 38.55 23.4313
1 16 -0.0014 0.0002 100.0 518.67 641.85 1591.04 1404.82 14.62 21.61 554.63 2388.08 9055.17 1.30 47.57 522.87 2388.06 8135.40 8.4089 0.03 390 2388 100.00 38.92 23.4618
1 17 0.0033 -0.0001 100.0 518.67 642.22 1588.93 1401.24 14.62 21.61 554.35 2388.11 9041.98 1.30 47.22 522.38 2388.05 8122.13 8.4017 0.03 393 2388 100.00 39.04 23.4001
1 18 -0.0009 0.0003 100.0 518.67 641.95 1590.81 1403.68 14.62 21.61 553.89 2388.09 9053.76 1.30 47.48 521.71 2388.02 8118.94 8.4298 0.03 388 2388 100.00 38.68 23.3759
1 19 0.0022 -0.0002 100.0 518.67 642.63 1592.10 1402.93 14.62 21.61 554.81 2388.07 9047.28 1.30 47.31 523.07 2388.08 8140.52 8.4143 0.03 392 2388 100.00 39.15 23.4689
1 20 -0.0038 0.0001 100.0 518.67 642.07 1586.44 1400.76 14.62 21.61 554.12 2388.06 9044.87 1.30 47.17 521.84 2388.01 8109.81 8.3819 0.03 389 2388 100.00 38.37 23.3617
1 21 0.0011 -0.0004 100.0 518.67 642.40 1588.22 1403.41 14.62 21.61 554.29 2388.10 9048.39 1.30 47.35 522.52 2388.06 8126.17 8.4074 0.03 391 2388 100.00 38.74 23.4185
1 22 -0.0006 0.0002 100.0 518.67 641.58 1590.35 1401.15 14.62 21.61 554.07 2388.08 9056.43 1.30 47.42 522.14 2388.04 8128.91 8.4202 0.03 390 2388 100.00 38.60 23.4041
1 23 0.0029 -0.0001 100.0 518.67 643.01 1589.78 1404.55 14.62 21.61 554.68 2388.12 9051.22 1.30 47.50 522.93 2388.09 8138.74 8.4118 0.03 392 2388 100.00 39.01 23.4527
1 24 -0.0017 0.0000 100.0 518.67 642.22 1591.46 1402.84 14.62 21.61 554.31 2388.07 9046.76 1.30 47.28 521.99 2388.03 8121.59 8.4247 0.03 389 2388 100.00 38.49 23.3953
1 25 0.0004 0.0003 100.0 518.67 641.77 1587.91 1401.63 14.62 21.61 553.96 2388.09 9043.54 1.30 47.15 522.41 2388.07 8115.26 8.3961 0.03 391 2388 100.00 38.53 23.3842
1 26 -0.0031 -0.0002 100.0 518.67 642.14 1590.09 1403.17 14.62 21.61 554.18 2388.06 9054.71 1.30 47.47 521.76 2388.02 8123.45 8.4187 0.03 388 2388 100.00 38.44 23.4096
1 27 0.0015 0.0001 100.0 518.67 642.96 1592.37 1404.73 14.62 21.61 554.74 2388.11 9049.18 1.30 47.61 523.12 2388.08 8142.87 8.4074 0.03 393 2388 100.00 39.22 23.4731
1 28 -0.0002 -0.0003 100.0 518.67 642.32 1585.64 1400.29 14.62 21.61 554.03 2388.08 9040.93 1.30 47.09 521.88 2388.04 8107.34 8.3748 0.03 389 2388 100.00 38.33 23.3554
1 29 0.0026 0.0000 100.0 518.67 643.44 1590.86 1405.48 14.62 21.61 554.91 2388.10 9057.32 1.30 47.54 523.28 2388.07 8145.61 8.4311 0.03 392 2388 100.00 39.28 23.4852
1 30 -0.0012 0.0002 100.0 518.67 642.51 1588.63 1402.27 14.62 21.61 554.14 2388.07 9045.96 1.30 47.32 522.07 2388.05 8119.74 8.4039 0.03 390 2388 100.00 38.57 23.4022
1 31 0.0020 -0.0001 100.0 518.67 641.74 1589.91 1403.68 14.62 21.61 554.44 2388.09 9052.41 1.30 47.45 522.64 2388.06 8130.83 8.4162 0.03 391 2388 100.00 38.79 23.4269
1 32 -0.0035 0.0003 100.0 518.67 642.04 1591.27 1401.84 14.62 21.61 553.81 2388.06 9048.02 1.30 47.21 521.52 2388.01 8112.65 8.4231 0.03 388 2388 100.00 38.48 23.3801
1 33 0.0008 -0.0002 100.0 518.67 642.68 1587.41 1404.13 14.62 21.61 554.57 2388.11 9044.38 1.30 47.37 522.81 2388.08 8132.97 8.3993 0.03 392 2388 100.00 38.96 23.4413
1 34 -0.0024 0.0001 100.0 518.67 642.29 1590.14 1402.45 14.62 21.61 554.06 2388.08 9053.87 1.30 47.49 521.95 2388.04 8125.43 8.4217 0.03 389 2388 100.00 38.62 23.4079
1 35 0.0013 0.0000 100.0 518.67 642.57 1591.83 1403.36 14.62 21.61 554.35 2388.07 9050.14 1.30 47.40 522.16 2388.03 8126.71 8.4148 0.03 390 2388 100.00 38.70 23.4191
2 1 -0.0011 0.0001 100.0 518.67 641.91 1590.22 1401.47 14.62 21.61 554.18 2388.07 9048.63 1.30 47.43 521.84 2388.04 8133.17 8.4172 0.03 391 2388 100.00 38.91 23.4224
2 2 0.0024 -0.0002 100.0 518.67 642.38 1588.74 1403.81 14.62 21.61 554.52 2388.10 9053.29 1.30 47.56 522.47 2388.07 8140.52 8.4291 0.03 392 2388 100.00 39.07 23.4401
2 3 -0.0037 0.0002 100.0 518.67 641.84 1591.57 1400.93 14.62 21.61 553.83 2388.06 9042.76 1.30 47.24 521.61 2388.02 8117.38 8.3994 0.03 389 2388 100.00 38.44 23.3832
2 4 0.0006 -0.0001 100.0 518.67 642.62 1589.13 1404.57 14.62 21.61 554.71 2388.11 9056.47 1.30 47.64 522.93 2388.08 8143.71 8.4347 0.03 393 2388 100.00 39.19 23.4627
2 5 -0.0022 0.0000 100.0 518.67 642.18 1592.31 1402.38 14.62 21.61 554.09 2388.08 9046.84 1.30 47.33 522.28 2388.05 8124.89 8.4087 0.03 390 2388 100.00 38.63 23.4047
2 6 0.0035 0.0003 100.0 518.67 643.04 1587.88 1405.24 14.62 21.61 554.87 2388.12 9051.17 1.30 47.58 523.09 2388.09 8146.23 8.4213 0.03 393 2388 100.00 39.31 23.4832
2 7 -0.0008 -0.0002 100.0 518.67 641.76 1590.43 1401.67 14.62 21.61 554.03 2388.07 9044.38 1.30 47.29 521.74 2388.03 8119.64 8.4039 0.03 389 2388 100.00 38.47 23.3914
2 8 0.0019 0.0001 100.0 518.67 642.46 1592.17 1403.92 14.62 21.61 554.58 2388.09 9054.73 1.30 47.52 522.68 2388.07 8137.47 8.4218 0.03 392 2388 100.00 38.87 23.4482
2 9 -0.0033 -0.0003 100.0 518.67 641.93 1588.56 1400.28 14.62 21.61 553.74 2388.06 9040.92 1.30 47.18 521.44 2388.01 8110.83 8.3747 0.03 388 2388 100.00 38.26 23.3574
2 10 0.0009 0.0002 100.0 518.67 642.27 1591.33 1403.16 14.62 21.61 554.39 2388.10 9052.68 1.30 47.47 522.56 2388.07 8131.28 8.4196 0.03 391 2388 100.00 38.78 23.4318
2 11 -0.0017 0.0000 100.0 518.67 641.88 1589.47 1401.53 14.62 21.61 554.02 2388.07 9046.31 1.30 47.28 521.78 2388.03 8120.54 8.4024 0.03 390 2388 100.00 38.45 23.3927
2 12 0.0028 -0.0002 100.0 518.67 642.74 1591.82 1404.47 14.62 21.61 554.79 2388.11 9057.24 1.30 47.63 523.14 2388.09 8144.73 8.4352 0.03 392 2388 100.00 39.21 23.4728
2 13 -0.0041 0.0001 100.0 518.67 641.72 1587.34 1399.74 14.62 21.61 553.58 2388.05 9038.64 1.30 47.07 521.17 2388.00 8106.78 8.3621 0.03 387 2388 100.00 38.13 23.3358
2 14 0.0013 -0.0001 100.0 518.67 642.19 1590.18 1402.94 14.62 21.61 554.14 2388.08 9049.43 1.30 47.39 522.24 2388.05 8127.51 8.4128 0.03 390 2388 100.00 38.66 23.4168
2 15 -0.0026 0.0003 100.0 518.67 642.58 1591.67 1403.87 14.62 21.61 554.48 2388.10 9054.91 1.30 47.53 522.79 2388.07 8137.94 8.4287 0.03 392 2388 100.00 38.97 23.4537
2 16 0.0004 -0.0002 100.0 518.67 641.97 1588.49 1401.34 14.62 21.61 553.93 2388.06 9043.78 1.30 47.25 521.64 2388.02 8115.62 8.3951 0.03 389 2388 100.00 38.41 23.3824
2 17 -0.0018 0.0000 100.0 518.67 642.36 1590.23 1402.78 14.62 21.61 554.26 2388.09 9049.34 1.30 47.38 522.17 2388.05 8124.93 8.4119 0.03 390 2388 100.00 38.62 23.4052
2 18 0.0031 0.0002 100.0 518.67 642.87 1592.41 1405.12 14.62 21.61 554.83 2388.12 9057.81 1.30 47.67 523.23 2388.09 8148.74 8.4412 0.03 393 2388 100.00 39.34 23.4893
2 19 -0.0005 -0.0001 100.0 518.67 642.23 1589.38 1402.17 14.62 21.61 554.12 2388.07 9047.02 1.30 47.34 522.09 2388.04 8121.83 8.4053 0.03 390 2388 100.00 38.56 23.3994
2 20 0.0016 0.0001 100.0 518.67 642.71 1591.43 1403.94 14.62 21.61 554.57 2388.10 9053.58 1.30 47.52 522.74 2388.07 8138.17 8.4234 0.03 392 2388 100.00 38.94 23.4462
2 21 -0.0039 -0.0003 100.0 518.67 641.84 1587.82 1400.43 14.62 21.61 553.76 2388.06 9041.97 1.30 47.14 521.42 2388.01 8110.89 8.3828 0.03 388 2388 100.00 38.28 23.3581
2 22 0.0007 0.0002 100.0 518.67 642.31 1590.57 1403.27 14.62 21.61 554.29 2388.09 9051.38 1.30 47.46 522.47 2388.06 8130.47 8.4177 0.03 391 2388 100.00 38.78 23.4293
2 23 -0.0023 0.0000 100.0 518.67 641.58 1589.29 1402.51 14.62 21.61 554.06 2388.07 9047.77 1.30 47.36 522.14 2388.04 8123.34 8.4044 0.03 390 2388 100.00 38.59 23.4073
2 24 0.0012 -0.0002 100.0 518.67 643.04 1591.89 1404.48 14.62 21.61 554.66 2388.11 9055.92 1.30 47.59 522.97 2388.08 8142.07 8.4303 0.03 392 2388 100.00 39.09 23.4603
2 25 -0.0029 0.0001 100.0 518.67 641.96 1588.21 1401.11 14.62 21.61 553.84 2388.06 9043.14 1.30 47.22 521.61 2388.02 8114.84 8.3931 0.03 389 2388 100.00 38.39 23.3747
2 26 0.0006 0.0000 100.0 518.67 642.39 1590.46 1402.96 14.62 21.61 554.21 2388.09 9050.91 1.30 47.43 522.38 2388.06 8127.39 8.4161 0.03 391 2388 100.00 38.68 23.4196
2 27 -0.0016 0.0002 100.0 518.67 641.77 1591.98 1404.18 14.62 21.61 554.51 2388.10 9054.26 1.30 47.54 522.69 2388.07 8135.54 8.4267 0.03 391 2388 100.00 38.85 23.4431
2 28 0.0027 -0.0001 100.0 518.67 643.17 1589.76 1404.83 14.62 21.61 554.89 2388.12 9052.43 1.30 47.63 523.16 2388.09 8143.87 8.4141 0.03 393 2388 100.00 39.24 23.4748
2 29 -0.0008 0.0003 100.0 518.67 642.06 1590.93 1402.41 14.62 21.61 554.04 2388.07 9048.78 1.30 47.37 521.81 2388.03 8120.04 8.4222 0.03 389 2388 100.00 38.49 23.3932
2 30 0.0021 -0.0002 100.0 518.67 642.53 1589.28 1403.54 14.62 21.61 554.37 2388.08 9051.52 1.30 47.44 522.54 2388.06 8130.01 8.4073 0.03 391 2388 100.00 38.73 23.4221
2 31 -0.0034 0.0001 100.0 518.67 642.14 1591.49 1401.74 14.62 21.61 554.03 2388.06 9046.09 1.30 47.25 521.86 2388.02 8117.27 8.4282 0.03 389 2388 100.00 38.51 23.3872
2 32 0.0010 0.0000 100.0 518.67 642.81 1588.91 1404.29 14.62 21.61 554.61 2388.11 9053.63 1.30 47.53 522.93 2388.08 8138.34 8.4041 0.03 392 2388 100.00 38.96 23.4481
2 33 -0.0020 -0.0003 100.0 518.67 642.28 1590.07 1402.58 14.62 21.61 554.13 2388.08 9048.53 1.30 47.37 522.17 2388.04 8124.01 8.4146 0.03 390 2388 100.00 38.62 23.4042
2 34 0.0007 0.0002 100.0 518.67 641.65 1591.99 1403.94 14.62 21.61 554.46 2388.09 9054.89 1.30 47.49 522.58 2388.07 8133.42 8.4228 0.03 391 2388 100.00 38.82 23.4355
2 35 -0.0013 0.0000 100.0 518.67 642.46 1589.47 1402.81 14.62 21.61 554.22 2388.07 9047.18 1.30 47.33 522.04 2388.04 8121.54 8.4082 0.03 390 2388 100.00 38.57 23.4011
3 1 -0.0009 0.0001 100.0 518.67 644.12 1594.38 1410.22 14.62 21.61 555.48 2388.08 9032.14 1.30 46.89 523.22 2388.06 8168.43 8.4134 0.03 393 2388 100.00 39.18 23.3987
3 2 0.0021 -0.0002 100.0 518.67 644.35 1595.76 1411.84 14.62 21.61 555.71 2388.10 9027.89 1.30 46.75 523.47 2388.08 8174.21 8.4198 0.03 393 2388 100.00 39.24 23.4082
3 3 -0.0041 0.0003 100.0 518.67 643.98 1593.21 1409.16 14.62 21.61 555.24 2388.07 9034.52 1.30 47.02 523.09 2388.05 8162.87 8.4072 0.03 392 2388 100.00 39.09 23.3874
3 4 0.0007 0.0000 100.0 518.67 644.61 1597.84 1413.47 14.62 21.61 556.02 2388.11 9024.73 1.30 46.63 523.78 2388.09 8181.54 8.4312 0.03 394 2388 100.00 39.37 23.4247
3 5 -0.0019 -0.0002 100.0 518.67 644.24 1595.12 1410.78 14.62 21.61 555.58 2388.09 9030.41 1.30 46.94 523.34 2388.07 8169.76 8.4157 0.03 393 2388 100.00 39.22 23.4016
3 6 0.0034 0.0001 100.0 518.67 644.47 1596.43 1412.31 14.62 21.61 555.84 2388.10 9026.18 1.30 46.78 523.61 2388.08 8177.32 8.4234 0.03 394 2388 100.00 39.31 23.4138
3 7 -0.0016 -0.0001 100.0 518.67 644.08 1593.87 1409.53 14.62 21.61 555.31 2388.07 9033.87 1.30 47.05 523.14 2388.05 8164.19 8.4089 0.03 392 2388 100.00 39.12 23.3921
3 8 0.0025 0.0003 100.0 518.67 644.73 1597.29 1413.02 14.62 21.61 555.97 2388.11 9025.34 1.30 46.71 523.71 2388.09 8179.48 8.4281 0.03 394 2388 100.00 39.35 23.4203
3 9 -0.0033 -0.0002 100.0 518.67 644.19 1594.61 1410.47 14.62 21.61 555.52 2388.08 9031.62 1.30 46.91 523.28 2388.06 8170.62 8.4143 0.03 393 2388 100.00 39.19 23.4031
3 10 0.0009 0.0001 100.0 518.67 644.42 1595.94 1411.63 14.62 21.61 555.76 2388.09 9028.47 1.30 46.83 523.53 2388.07 8175.83 8.4207 0.03 394 2388 100.00 39.28 23.4107
3 11 -0.0005 0.0000 100.0 518.67 644.55 1596.75 1412.19 14.62 21.61 555.89 2388.10 9026.93 1.30 46.69 523.67 2388.08 8178.27 8.4263 0.03 394 2388 100.00 39.33 23.4172
3 12 0.0022 -0.0003 100.0 518.67 643.94 1593.48 1409.38 14.62 21.61 555.18 2388.07 9034.16 1.30 47.07 523.05 2388.05 8161.74 8.4083 0.03 392 2388 100.00 39.07 23.3849
3 13 -0.0038 0.0001 100.0 518.67 644.67 1598.13 1413.74 14.62 21.61 556.13 2388.12 9023.58 1.30 46.61 523.82 2388.10 8183.91 8.4327 0.03 395 2388 100.00 39.41 23.4318
3 14 0.0011 -0.0001 100.0 518.67 644.31 1595.37 1410.93 14.62 21.61 555.65 2388.09 9029.73 1.30 46.87 523.41 2388.07 8171.45 8.4171 0.03 393 2388 100.00 39.25 23.4054
3 15 -0.0027 0.0003 100.0 518.67 644.16 1594.02 1409.87 14.62 21.61 555.39 2388.08 9032.84 1.30 46.98 523.17 2388.06 8165.38 8.4107 0.03 392 2388 100.00 39.14 23.3948
3 16 0.0004 -0.0002 100.0 518.67 644.58 1596.99 1412.56 14.62 21.61 555.96 2388.10 9025.67 1.30 46.72 523.74 2388.08 8178.62 8.4274 0.03 394 2388 100.00 39.38 23.4231
3 17 -0.0020 0.0000 100.0 518.67 644.03 1593.64 1409.72 14.62 21.61 555.27 2388.07 9033.41 1.30 47.03 523.11 2388.05 8163.47 8.4094 0.03 392 2388 100.00 39.10 23.3913
3 18 0.0030 0.0002 100.0 518.67 644.76 1597.54 1413.28 14.62 21.61 556.07 2388.11 9024.92 1.30 46.65 523.79 2388.09 8181.09 8.4318 0.03 394 2388 100.00 39.43 23.4284
3 19 -0.0007 -0.0001 100.0 518.67 644.28 1595.28 1411.04 14.62 21.61 555.61 2388.09 9030.17 1.30 46.92 523.36 2388.07 8170.24 8.4162 0.03 393 2388 100.00 39.21 23.4023
3 20 0.0017 0.0001 100.0 518.67 644.51 1596.17 1412.07 14.62 21.61 555.82 2388.10 9027.54 1.30 46.79 523.58 2388.08 8176.47 8.4221 0.03 394 2388 100.00 39.29 23.4147
3 21 -0.0041 -0.0003 100.0 518.67 643.97 1593.42 1409.29 14.62 21.61 555.21 2388.07 9034.73 1.30 47.06 523.07 2388.05 8162.13 8.4078 0.03 392 2388 100.00 39.08 23.3868
3 22 0.0008 0.0002 100.0 518.67 644.64 1597.68 1413.51 14.62 21.61 556.04 2388.11 9024.29 1.30 46.64 523.76 2388.09 8180.36 8.4296 0.03 394 2388 100.00 39.40 23.4261
3 23 -0.0022 0.0000 100.0 518.67 644.39 1595.93 1411.37 14.62 21.61 555.73 2388.09 9028.16 1.30 46.86 523.44 2388.07 8173.59 8.4183 0.03 393 2388 100.00 39.26 23.4089
3 24 0.0013 -0.0002 100.0 518.67 644.22 1594.79 1410.61 14.62 21.61 555.46 2388.08 9031.53 1.30 46.97 523.24 2388.06 8167.82 8.4126 0.03 393 2388 100.00 39.17 23.3994
3 25 -0.0031 0.0001 100.0 518.67 644.48 1596.54 1412.43 14.62 21.61 555.87 2388.10 9025.84 1.30 46.74 523.69 2388.08 8177.94 8.4252 0.03 394 2388 100.00 39.36 23.4213
3 26 0.0006 0.0000 100.0 518.67 644.09 1594.16 1409.94 14.62 21.61 555.33 2388.07 9033.19 1.30 47.00 523.15 2388.05 8163.78 8.4097 0.03 392 2388 100.00 39.11 23.3932
3 27 -0.0018 0.0002 100.0 518.67 644.72 1597.41 1413.17 14.62 21.61 556.01 2388.11 9024.61 1.30 46.66 523.77 2388.09 8180.71 8.4308 0.03 394 2388 100.00 39.39 23.4277
3 28 0.0026 -0.0001 100.0 518.67 644.33 1595.58 1411.21 14.62 21.61 555.68 2388.09 9029.38 1.30 46.89 523.38 2388.07 8171.83 8.4148 0.03 393 2388 100.00 39.23 23.4042
3 29 -0.0010 0.0002 100.0 518.67 644.17 1594.27 1410.35 14.62 21.61 555.42 2388.08 9031.74 1.30 46.96 523.19 2388.06 8166.27 8.4113 0.03 393 2388 100.00 39.15 23.3957
3 30 0.0020 -0.0002 100.0 518.67 644.56 1596.88 1412.74 14.62 21.61 555.94 2388.10 9026.43 1.30 46.76 523.72 2388.08 8178.54 8.4267 0.03 394 2388 100.00 39.37 23.4238
3 31 -0.0036 0.0001 100.0 518.67 644.01 1593.73 1409.48 14.62 21.61 555.29 2388.07 9034.08 1.30 47.04 523.12 2388.05 8162.91 8.4087 0.03 392 2388 100.00 39.09 23.3904
3 32 0.0009 0.0000 100.0 518.67 644.69 1597.97 1413.63 14.62 21.61 556.09 2388.11 9023.87 1.30 46.67 523.80 2388.09 8182.37 8.4302 0.03 395 2388 100.00 39.42 23.4292
3 33 -0.0021 -0.0002 100.0 518.67 644.26 1595.42 1411.12 14.62 21.61 555.63 2388.09 9030.52 1.30 46.93 523.39 2388.07 8170.83 8.4154 0.03 393 2388 100.00 39.20 23.4017
3 34 0.0005 0.0001 100.0 518.67 644.44 1596.31 1412.28 14.62 21.61 555.79 2388.10 9027.83 1.30 46.81 523.55 2388.08 8176.14 8.4216 0.03 394 2388 100.00 39.32 23.4121
3 35 -0.0014 0.0000 100.0 518.67 644.11 1594.54 1410.53 14.62 21.61 555.37 2388.07 9032.46 1.30 46.99 523.18 2388.05 8168.97 8.4105 0.03 393 2388 100.00 39.13 23.3976
4 1 -0.0014 0.0001 100.0 518.67 646.26 1602.47 1419.34 14.62 21.61 557.12 2388.08 9013.47 1.30 46.21 524.87 2388.06 8214.73 8.4182 0.03 395 2388 100.00 39.63 23.4783
4 2 0.0027 -0.0003 100.0 518.67 646.54 1604.83 1421.78 14.62 21.61 557.43 2388.10 9008.82 1.30 46.03 525.24 2388.08 8222.48 8.4247 0.03 396 2388 100.00 39.82 23.5124
4 3 -0.0045 0.0002 100.0 518.67 646.13 1601.38 1418.52 14.62 21.61 556.98 2388.07 9015.63 1.30 46.34 524.63 2388.05 8209.37 8.4113 0.03 394 2388 100.00 39.54 23.4618
4 4 0.0009 0.0000 100.0 518.67 646.78 1606.72 1423.47 14.62 21.61 557.74 2388.11 9006.14 1.30 45.92 525.47 2388.09 8228.81 8.4321 0.03 397 2388 100.00 39.93 23.5347
4 5 -0.0022 -0.0002 100.0 518.67 646.41 1603.54 1420.13 14.62 21.61 557.27 2388.09 9011.38 1.30 46.17 525.18 2388.07 8217.54 8.4196 0.03 395 2388 100.00 39.71 23.4926
4 6 0.0037 0.0001 100.0 518.67 646.67 1605.41 1422.54 14.62 21.61 557.58 2388.10 9007.54 1.30 46.08 525.18 2388.08 8224.19 8.4268 0.03 396 2388 100.00 39.87 23.5218
4 7 -0.0018 -0.0001 100.0 518.67 646.21 1601.96 1418.87 14.62 21.61 557.06 2388.07 9014.21 1.30 46.39 524.71 2388.05 8211.42 8.4132 0.03 394 2388 100.00 39.57 23.4734
4 8 0.0028 0.0003 100.0 518.67 646.89 1607.14 1424.02 14.62 21.61 557.82 2388.11 9005.87 1.30 45.89 525.52 2388.09 8229.73 8.4337 0.03 397 2388 100.00 39.96 23.5461
4 9 -0.0036 -0.0002 100.0 518.67 646.37 1603.19 1419.71 14.62 21.61 557.21 2388.08 9012.73 1.30 46.24 524.81 2388.06 8216.38 8.4174 0.03 395 2388 100.00 39.68 23.4849
4 10 0.0012 0.0001 100.0 518.67 646.62 1605.72 1422.18 14.62 21.61 557.53 2388.10 9009.36 1.30 46.11 525.31 2388.08 8223.57 8.4249 0.03 396 2388 100.00 39.84 23.5173
4 11 -0.0007 0.0000 100.0 518.67 646.48 1604.38 1421.46 14.62 21.61 557.38 2388.09 9007.83 1.30 46.04 525.09 2388.07 8221.04 8.4218 0.03 395 2388 100.00 39.76 23.5037
4 12 0.0024 -0.0003 100.0 518.67 646.14 1601.74 1418.63 14.62 21.61 557.01 2388.07 9014.68 1.30 46.41 524.67 2388.05 8210.19 8.4127 0.03 394 2388 100.00 39.52 23.4691
4 13 -0.0041 0.0001 100.0 518.67 646.93 1607.53 1423.84 14.62 21.61 557.87 2388.12 9005.42 1.30 45.87 525.63 2388.10 8231.47 8.4363 0.03 397 2388 100.00 39.98 23.5497
4 14 0.0014 -0.0001 100.0 518.67 646.45 1603.87 1420.37 14.62 21.61 557.31 2388.09 9010.94 1.30 46.19 524.97 2388.07 8218.23 8.4201 0.03 395 2388 100.00 39.73 23.4963
4 15 -0.0029 0.0002 100.0 518.67 646.28 1602.31 1419.18 14.62 21.61 557.14 2388.08 9013.17 1.30 46.28 524.74 2388.06 8212.87 8.4148 0.03 395 2388 100.00 39.59 23.4817
4 16 0.0006 -0.0002 100.0 518.67 646.71 1606.24 1422.73 14.62 21.61 557.67 2388.10 9007.29 1.30 46.06 525.41 2388.08 8226.43 8.4296 0.03 396 2388 100.00 39.91 23.5284
4 17 -0.0021 0.0000 100.0 518.67 646.18 1601.83 1418.74 14.62 21.61 557.03 2388.07 9014.83 1.30 46.37 524.69 2388.05 8210.74 8.4135 0.03 394 2388 100.00 39.55 23.4728
4 18 0.0032 0.0002 100.0 518.67 646.84 1607.49 1424.16 14.62 21.61 557.79 2388.11 9005.67 1.30 45.91 525.58 2388.09 8230.18 8.4351 0.03 397 2388 100.00 39.94 23.5413
4 19 -0.0009 -0.0001 100.0 518.67 646.39 1603.42 1420.52 14.62 21.61 557.25 2388.08 9011.52 1.30 46.22 524.86 2388.06 8217.39 8.4188 0.03 395 2388 100.00 39.67 23.4878
4 20 0.0019 0.0001 100.0 518.67 646.57 1605.18 1422.31 14.62 21.61 557.46 2388.09 9008.74 1.30 46.09 525.23 2388.07 8223.82 8.4243 0.03 396 2388 100.00 39.79 23.5142
4 21 -0.0043 -0.0003 100.0 518.67 646.15 1601.57 1418.47 14.62 21.61 557.04 2388.07 9015.18 1.30 46.38 524.65 2388.05 8209.54 8.4119 0.03 394 2388 100.00 39.53 23.4672
4 22 0.0010 0.0002 100.0 518.67 646.82 1606.87 1423.69 14.62 21.61 557.76 2388.11 9005.93 1.30 45.88 525.54 2388.09 8229.41 8.4342 0.03 397 2388 100.00 39.95 23.5431
4 23 -0.0024 0.0000 100.0 518.67 646.46 1603.74 1420.84 14.62 21.61 557.33 2388.08 9010.47 1.30 46.16 524.91 2388.06 8218.67 8.4207 0.03 395 2388 100.00 39.72 23.4914
4 24 0.0015 -0.0002 100.0 518.67 646.63 1605.39 1422.47 14.62 21.61 557.51 2388.09 9007.62 1.30 46.07 525.16 2388.07 8224.13 8.4261 0.03 396 2388 100.00 39.83 23.5209
